Len_A,Len_B,Knuth_ms,NR_ms
1750,750,475.000001,128.0000224
1750,800,493.9999734,129.9999864
1750,850,516.9999995,131.0000313
1800,5,106.9999603,132.9999953
1800,10,111.999996,134.9999593
1800,15,122.9999866,109.9999691
1800,20,123.9999686,110.9999511
1800,25,121.0000226,110.9999511
1800,30,124.9999506,111.000014
1800,35,124.0000315,111.000014
1800,40,129.0000044,111.999996
1800,45,150.0000036,111.000014
1800,50,153.9999945,110.9999511
1800,55,156.0000214,112.999978
1800,60,143.0000039,111.000014
1800,65,143.0000039,111.999996
1800,70,145.0000308,113.0000409
1800,75,153.9999945,112.999978
1800,80,164.0000031,112.999978
1800,85,153.9999945,115.0000049
1800,90,157.0000034,114.0000229
1800,95,159.9999494,115.0000049
1800,100,179.9999666,115.0000049
1850,5,110.9999511,139.999995
1850,10,118.0000138,141.0000399
1850,15,127.9999595,115.0000049
1850,20,128.0000224,115.0000049
1850,25,123.9999686,115.0000049
1850,30,129.0000044,115.9999869
1850,35,129.9999864,116.0000497
1850,40,133.9999773,115.0000049
1850,45,154.9999765,116.9999689
1850,50,157.9999854,115.9999869
1850,55,160.9999943,117.9999509
1850,60,148.0000396,116.0000497
1850,65,151.9999676,118.0000138
1850,70,151.9999676,117.9999509
1850,75,159.9999494,118.9999958
1850,80,171.0000029,118.0000138
1850,85,160.9999943,118.0000138
1850,90,161.9999763,118.0000138
1850,95,164.0000031,118.0000138
1850,100,185.0000024,120.9999598
1900,5,114.0000229,142.0000219
1900,10,120.9999598,143.9999859
1900,15,130.9999684,118.9999958
1900,20,130.9999684,118.9999958
1900,25,130.9999684,122.9999866
1900,30,132.9999953,122.0000046
1900,35,132.9999953,121.0000226
1900,40,137.9999681,121.0000226
1900,45,161.9999763,121.0000226
1900,50,164.0000031,122.0000046
1900,55,167.000012,120.9999598
1900,60,151.0000485,122.0000046
1900,65,155.9999585,120.0000406
1900,70,154.9999765,119.9999778
1900,75,164.0000031,121.0000226
1900,80,174.9999938,122.0000046
1900,85,164.0000031,122.0000046
1900,90,164.9999851,120.9999598
1900,95,167.999994,122.0000046
1900,100,190.0000381,122.9999866
1950,5,117.9999509,143.9999859
1950,10,124.0000315,147.9999768
1950,15,132.9999953,123.0000495
1950,20,136.0000041,122.0000046
1950,25,132.0000133,123.9999686
1950,30,136.9999861,123.0000495
1950,35,135.9999413,122.9999866
1950,40,142.0000219,122.0000046
1950,45,165.000048,125.0000135
1950,50,169.0000389,124.0000315
1950,55,172.9999669,124.9999506
1950,60,156.0000214,125.0000135
1950,65,160.0000123,125.9999955
1950,70,160.0000123,125.0000135
1950,75,169.0000389,125.9999955
1950,80,181.0000115,126.9999775
1950,85,170.0000209,128.0000224
1950,90,171.0000029,125.9999955
1950,95,174.0000118,127.9999595
1950,100,197.999957,127.0000404
2000,5,122.9999866,150.9999856
2000,10,128.0000224,155.0000394
2000,15,137.9999681,129.0000044
2000,20,140.999977,128.0000224
2000,25,137.9999681,129.0000044
2000,30,140.999977,128.0000224
2000,35,140.999977,126.9999775
2000,40,146.9999948,127.0000404
2000,45,171.0000029,128.9999415
2000,50,174.0000118,127.9999595
2000,50,150.0000036,126.9999775
2000,55,175.9999758,129.0000044
2000,60,160.0000123,129.0000044
2000,65,163.0000211,129.9999864
2000,70,164.0000031,129.9999864
2000,75,174.0000118,129.0000044
2000,80,185.0000024,129.9999864
2000,85,174.0000118,129.0000044
2000,90,176.0000386,128.9999415
2000,95,178.0000026,131.0000313
2000,100,201.9999479,130.9999684
2000,100,199.0000019,129.9999864
2000,150,213.9999834,131.0000313
2000,200,240.0000184,136.0000041
2000,250,262.9999816,136.0000041
2000,300,289.0000166,136.9999861
2000,350,313.0000248,143.0000039
2000,400,340.9999609,139.000013
2000,450,373.9999956,140.999977
2000,500,401.9999946,143.0000039
2000,550,430.9999757,146.0000128
2000,600,456.0000286,143.9999859
2000,650,483.9999648,146.9999948
2000,700,513.9999907,146.0000128
2000,750,535.0000528,149.0000216
2000,800,555.9999892,150.0000036
2000,850,582.0000242,153.9999945
2050,5,125.0000135,153.9999945
2050,10,132.0000133,154.9999765
2050,15,141.999959,129.9999864
2050,20,145.0000308,129.9999864
2050,25,141.0000399,131.0000313
2050,30,143.9999859,132.0000133
2050,35,143.9999859,132.0000133
2050,40,149.9999408,131.0000313
2050,45,174.9999938,132.9999953
2050,50,176.9999578,132.0000133
2050,55,181.9999935,132.0000133
2050,60,164.9999851,132.9999953
2050,65,168.999976,132.9999953
2050,70,167.999994,134.9999593
2050,75,178.9999846,133.0000581
2050,80,190.0000381,129.9999864
2050,85,173.9999489,130.9999684
2050,90,175.9999758,130.9999684
2050,95,178.9999846,131.0000313
2050,100,202.9999928,132.9999953
2100,5,125.0000135,153.9999945
2100,10,130.9999684,156.9999405
2100,15,143.0000039,132.9999953
2100,20,144.9999679,133.9999773
2100,25,140.999977,133.9999773
2100,30,145.9999499,134.0000401
2100,35,144.9999679,133.9999773
2100,40,150.0000036,132.9999953
2100,45,174.0000118,133.9999773
2100,50,176.9999578,133.9999773
2100,55,180.9999486,133.9999773
2100,60,165.000048,134.9999593
2100,65,169.0000389,134.9999593
2100,70,167.999994,133.9999773
2100,75,178.0000026,134.0000401
2100,80,190.9999573,135.9999413
2100,85,178.0000026,134.9999593
2100,90,180.0000295,136.0000041
2100,95,182.9999755,134.9999593
2100,100,207.9999656,136.9999861
2150,5,128.0000224,159.9999494
2150,10,134.9999593,160.0000123
2150,15,146.9999948,135.0000221
2150,20,147.9999768,136.9999861
2150,25,144.9999679,137.9999681
2150,30,148.9999588,137.9999681
2150,35,148.9999588,137.9999681
2150,40,153.9999945,136.9999861
2150,45,178.9999846,136.0000041
2150,50,182.9999755,142.999941
2150,55,188.0000113,138.9999501
2150,60,171.0000029,142.0000219
2150,65,175.9999758,142.0000219
2150,70,174.9999938,140.999977
2150,75,187.0000293,141.999959
2150,80,197.999957,141.999959
2150,85,186.9999664,142.0000219
2150,90,188.0000113,141.999959
2150,95,190.0000381,140.999977
2150,100,216.0000103,142.999941
2200,5,132.9999953,166.9999491
2200,10,140.999977,168.999976
2200,15,150.9999856,141.0000399
2200,20,153.0000125,142.0000219
2200,25,149.0000216,140.999977
2200,30,152.9999496,142.0000219
2200,35,153.9999945,141.0000399
2200,40,160.0000123,141.0000399
2200,45,184.0000204,142.0000219
2200,50,187.0000293,143.0000039
2200,55,191.0000201,143.0000039
2200,60,174.9999938,143.0000039
2200,65,178.9999846,143.0000039
2200,70,178.9999846,143.0000039
2200,75,189.9999753,143.9999859
2200,80,200.9999659,144.0000487
2200,85,188.9999933,145.9999499
2200,90,191.9999393,144.9999679
2200,95,192.9999841,144.9999679
2200,100,220.0000011,145.0000308
2250,5,136.0000041,167.999994
2250,10,142.0000219,171.9999849
2250,15,154.9999765,146.0000128
2250,20,156.0000214,146.9999948
2250,25,153.0000125,146.9999948
2250,30,157.9999854,146.9999948
2250,35,156.9999405,146.0000128
2250,40,161.9999763,146.9999948
2250,45,188.0000113,145.9999499
2250,50,192.9999841,146.9999948
2250,50,173.9999489,150.9999856
2250,55,195.000011,146.0000128
2250,60,177.0000206,147.9999768
2250,65,179.9999666,150.0000036
2250,70,183.9999575,151.0000485
2250,75,195.000011,151.0000485
2250,80,207.9999656,152.0000305
2250,85,194.9999481,150.9999856
2250,90,198.0000199,151.9999676
2250,95,199.9999839,151.9999676
2250,100,223.999992,154.0000574
2250,100,206.9999836,153.9999945
2250,150,244.9999913,150.0000036
2250,200,265.0000085,150.0000036
2250,250,296.9999984,159.0000303
2250,300,332.9999791,158.9999674
2250,350,359.0000141,159.9999494
2250,400,391.000004,161.9999763
2250,450,428.0000296,165.9999671
2250,500,455.0000466,164.9999851
2250,550,489.9999825,168.999976
2250,600,511.0000446,170.0000209
2250,650,548.0000074,171.0000029
2250,700,577.9999704,172.0000478
2250,750,606.0000323,173.0000298
2250,800,628.0000135,174.0000118
2250,850,667.0000032,177.0000206
2300,5,140.999977,175.9999758
2300,10,147.9999768,176.9999578
2300,15,158.9999674,153.9999945
2300,20,161.9999763,152.9999496
2300,25,158.0000482,153.9999945
2300,30,163.0000211,153.9999945
2300,35,160.0000123,153.0000125
2300,40,166.00003,151.9999676
2300,45,174.0000118,153.0000125
2300,50,185.0000024,153.9999945
2300,55,185.9999844,156.0000214
2300,60,189.9999753,154.9999765
2300,65,197.999957,155.0000394
2300,70,195.999993,155.0000394
2300,75,199.0000019,155.0000394
2300,80,226.0000189,153.9999945
2300,85,199.0000019,155.0000394
2300,90,201.0000288,154.9999765
2300,95,205.0000196,154.9999765
2300,100,217.9999743,155.0000394
2350,5,143.9999859,179.9999666
2350,10,150.0000036,181.9999935
2350,15,154.9999765,157.0000034
2350,20,155.9999585,155.9999585
2350,25,159.9999494,154.9999765
2350,30,165.9999671,157.0000034
2350,35,164.9999851,157.0000034
2350,40,170.0000209,158.9999674
2350,45,185.0000024,158.0000482
2350,50,181.9999935,158.9999674
2350,55,181.9999935,157.9999854
2350,60,188.0000113,158.9999674
2350,65,200.9999659,160.0000123
2350,70,199.9999839,158.9999674
2350,75,202.9999928,160.0000123
2350,80,216.9999923,159.9999494
2350,85,202.0000108,160.0000123
2350,90,205.0000196,160.0000123
2350,95,206.9999836,159.0000303
2350,100,220.9999831,157.9999854
2400,5,146.9999948,181.9999935
2400,10,153.0000125,185.0000024
2400,15,158.9999674,160.9999943
2400,20,159.0000303,160.0000123
2400,25,164.9999851,159.9999494
2400,30,167.999994,162.0000391
2400,35,167.999994,160.9999943
2400,40,174.0000118,163.0000211
2400,45,189.9999753,161.9999763
2400,50,185.0000024,163.0000211
2400,55,186.9999664,160.9999943
2400,60,193.000047,163.0000211
2400,65,206.0000016,162.9999583
2400,70,205.0000196,164.0000031
2400,75,207.9999656,164.0000031
2400,80,221.9999651,164.9999851
2400,85,207.9999656,164.0000031
2400,90,209.9999925,164.0000031
2400,95,213.0000014,164.9999851
2400,100,227.9999829,165.9999671
2450,5,150.0000036,187.0000293
2450,10,157.9999854,185.0000024
2450,15,157.9999854,161.9999763
2450,20,160.0000123,160.9999943
2450,25,164.9999851,160.9999943
2450,30,169.999958,161.9999763
2450,35,168.999976,162.0000391
2450,40,174.9999938,162.9999583
2450,45,189.9999753,163.0000211
2450,50,186.9999664,164.0000031
2450,55,185.9999844,162.9999583
2450,60,192.0000021,165.000048
2450,65,206.0000016,165.9999671
2450,70,204.9999568,164.9999851
2450,75,208.9999476,164.9999851
2450,80,222.9999471,166.9999491
2450,85,209.9999925,164.9999851
2450,90,210.9999745,166.00003
2450,95,213.9999834,165.9999671
2450,100,227.9999829,168.0000569
2500,5,150.9999856,191.0000201
2500,10,157.0000034,191.0000201
2500,15,161.9999763,167.000012
2500,20,162.9999583,167.000012
2500,25,168.999976,171.0000029
2500,30,174.9999938,171.0000029
2500,35,174.9999938,171.0000029
2500,40,180.0000295,171.0000029
2500,45,196.999975,171.9999849
2500,50,192.9999841,171.9999849
2500,50,188.9999933,172.9999669
2500,55,192.0000021,173.9999489
2500,60,199.0000019,172.9999669
2500,65,213.0000014,172.0000478
2500,70,213.9999834,173.0000298
2500,75,216.0000103,171.9999849
2500,80,230.0000098,174.0000118
2500,85,216.9999923,174.0000118
2500,90,218.0000371,174.9999938
2500,95,221.9999651,174.0000118
2500,100,235.0000455,174.0000118
2500,100,251.999991,178.0000026
2500,150,272.0000083,175.9999758
2500,200,300.0000073,179.0000475
2500,250,330.9999523,180.0000295
2500,300,364.999969,188.0000113
2500,350,401.0000126,185.0000024
2500,400,429.9999936,190.0000381
2500,450,468.9999833,188.9999933
2500,500,497.9999643,189.9999753
2500,550,546.0000434,192.0000021
2500,600,576.0000064,195.999993
2500,650,611.0000052,196.999975
2500,700,639.9999862,196.999975
2500,750,682.9999667,202.9999928
2500,800,712.9999925,198.0000199
2500,850,734.9999738,204.9999568
2550,5,155.0000394,196.999975
2550,10,162.9999583,199.0000019
2550,15,167.000012,174.9999938
2550,20,168.999976,175.0000566
2550,25,176.0000386,174.0000118
2550,30,178.9999846,177.0000206
2550,35,179.9999666,176.0000386
2550,40,185.9999844,178.0000026
2550,45,201.9999479,178.9999846
2550,50,196.999975,177.0000206
2550,55,195.999993,178.0000026
2550,60,202.9999928,178.0000026
2550,65,220.0000011,180.0000295
2550,70,218.9999563,179.9999666
2550,75,222.000028,178.9999846
2550,80,235.9999646,181.9999935
2550,85,221.9999651,180.0000295
2550,90,223.999992,179.9999666
2550,95,227.0000009,179.0000475
2550,100,242.0000453,178.0000026
2600,5,158.9999674,202.9999928
2600,10,167.000012,207.9999656
2600,15,172.9999669,182.9999755
2600,20,172.9999669,180.0000295
2600,25,178.9999846,181.9999935
2600,30,183.0000384,181.0000115
2600,35,182.9999755,181.0000115
2600,40,188.9999933,181.9999935
2600,45,203.9999748,185.0000024
2600,50,200.9999659,184.0000204
2600,55,202.0000108,182.9999755
2600,60,208.0000285,185.0000024
2600,65,221.9999651,185.0000024
2600,70,221.9999651,183.9999575
2600,75,226.0000189,182.0000564
2600,80,240.0000184,184.0000204
2600,85,226.0000189,185.0000024
2600,90,227.0000009,183.0000384
2600,95,230.0000098,185.0000024
2600,100,246.0000361,187.0000293
2650,5,161.9999763,209.0000105
2650,10,171.9999849,209.9999925
2650,15,173.9999489,184.0000204
2650,20,175.9999758,185.0000024
2650,25,182.0000564,187.0000293
2650,30,186.9999664,186.0000473
2650,35,186.9999664,184.0000204
2650,40,192.9999841,185.9999844
2650,45,209.9999925,187.0000293
2650,50,206.9999836,187.0000293
2650,55,206.0000016,189.9999753
2650,60,213.0000014,188.9999933
2650,65,227.9999829,190.0000381
2650,70,228.9999649,189.9999753
2650,75,230.9999918,188.0000113
2650,80,244.0000093,192.0000021
2650,85,230.9999918,191.0000201
2650,90,234.0000006,189.9999753
2650,95,234.9999826,188.9999933
2650,100,251.000009,192.0000021
2700,5,165.9999671,210.9999745
2700,10,174.0000118,213.0000014
2700,15,179.9999666,282.9999989
2700,20,180.0000295,283.9999809
2700,25,185.0000024,283.9999809
2700,30,189.9999753,286.0000078
2700,35,191.9999393,286.9999898
2700,40,196.999975,283.9999809
2700,45,214.9999654,284.9999629
2700,50,209.9999925,287.9999718
2700,55,210.9999745,287.9999718
2700,60,216.9999923,288.0000346
2700,65,230.9999918,288.9999538
2700,70,233.0000186,286.9999898
2700,75,236.9999466,291.0000435
2700,80,249.000045,290.9999806
2700,85,234.9999826,290.0000615
2700,90,237.9999915,289.9999986
2700,95,242.0000453,290.9999806
2700,100,256.0000448,290.9999806
2750,5,167.999994,216.0000103
2750,10,178.0000026,218.9999563
2750,15,181.9999935,288.9999538
2750,20,183.0000384,287.0000526
2750,25,188.9999933,289.0000166
2750,30,195.999993,288.9999538
2750,35,194.000029,289.9999986
2750,40,200.0000468,290.0000615
2750,45,216.9999923,293.0000075
2750,50,216.0000103,290.9999806
2750,50,213.9999834,300.9999893
2750,55,213.0000014,289.0000166
2750,60,220.0000011,291.0000435
2750,65,235.9999646,291.0000435
2750,70,234.9999826,290.9999806
2750,75,238.9999735,293.0000075
2750,80,254.0000179,295.0000344
2750,85,237.9999915,293.9999895
2750,90,240.0000184,294.0000524
2750,95,244.0000093,295.0000344
2750,100,260.9999548,295.0000344
2750,100,253.999955,303.9999981
2750,150,299.0000253,303.9999981
2750,200,324.9999974,310.9999979
2750,250,366.9999959,309.999953
2750,300,403.0000395,310.9999979
2750,350,446.00002,315.9999708
2750,400,474.000019,319.9999616
2750,450,518.0000444,321.0000065
2750,500,551.0000163,328.9999883
2750,550,597.0000057,327.0000243
2750,600,625.0000047,328.9999883
2750,650,663.0000123,328.9999883
2750,700,709.9999837,334.000024
2750,750,751.9999822,338.9999969
2750,800,774.0000263,339.9999789
2750,850,814.9999799,335.000006
2800,5,171.9999849,219.0000191
2800,10,181.0000115,225.999956
2800,15,185.9999844,294.9999715
2800,20,186.9999664,296.0000164
2800,25,192.9999841,294.9999715
2800,30,199.0000019,296.9999984
2800,35,198.0000199,298.9999624
2800,40,205.0000196,294.9999715
2800,45,223.00001,296.0000164
2800,50,217.9999743,297.9999804
2800,55,220.0000011,295.9999535
2800,60,226.0000189,297.9999804
2800,65,243.0000273,301.9999713
2800,70,241.0000004,296.9999984
2800,75,244.0000093,297.9999804
2800,80,261.0000176,297.9999804
2800,85,245.9999733,300.0000073
2800,90,244.0000093,296.9999984
2800,95,248.0000001,296.0000164
2800,100,264.0000265,296.9999984
2850,5,174.0000118,224.0000549
2850,10,181.9999935,227.9999829
2850,15,188.0000113,296.9999984
2850,20,186.9999664,296.0000164
2850,25,193.9999661,296.0000164
2850,30,199.0000019,297.9999804
2850,35,199.9999839,296.9999984
2850,40,206.9999836,300.0000073
2850,45,224.999974,299.0000253
2850,50,220.9999831,300.0000073
2850,55,223.00001,298.9999624
2850,60,229.0000278,300.9999893
2850,65,243.9999464,300.9999893
2850,70,243.0000273,301.0000521
2850,75,248.0000001,300.0000073
2850,80,263.0000445,303.0000161
2850,85,245.9999733,303.9999981
2850,90,246.9999553,302.0000341
2850,95,263.0000445,301.0000521
2850,100,260.0000356,301.9999713
2900,5,177.0000206,237.0000095
2900,10,185.9999844,238.9999735
2900,15,192.0000021,314.0000068
2900,20,192.0000021,310.9999979
2900,25,200.0000468,310.9999979
2900,30,205.0000196,310.9999979
2900,35,206.0000016,311.9999799
2900,40,223.999992,313.9999439
2900,45,240.0000184,311.9999799
2900,50,227.0000009,313.0000248
2900,55,227.0000009,313.0000248
2900,60,254.0000179,319.0000425
2900,65,249.000045,318.9999796
2900,70,249.9999641,314.9999888
2900,75,255.9999819,316.0000336
2900,80,261.9999996,318.9999796
2900,85,255.9999819,317.0000156
2900,90,256.9999639,319.0000425
2900,95,271.9999454,319.9999616
2900,100,269.9999814,320.0000245
2950,5,184.0000204,244.9999913
2950,10,192.0000021,245.9999733
2950,15,196.999975,315.9999708
2950,20,199.0000019,317.9999976
2950,25,205.0000196,317.0000156
2950,30,213.0000014,318.9999796
2950,35,211.0000374,319.9999616
2950,40,229.0000278,320.0000245
2950,45,247.0000181,317.9999976
2950,50,232.9999558,321.9999885
2950,55,226.0000189,316.0000336
2950,60,253.0000359,316.0000336
2950,65,247.0000181,316.0000336
2950,70,248.0000001,315.9999708
2950,75,252.999973,314.0000068
2950,80,259.9999728,318.9999796
2950,85,252.999973,315.0000516
2950,90,252.999973,314.9999888
2950,95,269.9999814,315.0000516
2950,100,267.9999545,317.0000156
3000,5,181.0000115,245.0000541
3000,10,190.9999573,247.0000181
3000,15,197.999957,321.0000065
3000,20,200.9999659,320.0000245
3000,25,207.9999656,321.0000065
3000,30,213.0000014,320.9999437
3000,35,213.0000014,321.0000065
3000,40,230.9999918,322.0000514
3000,45,248.9999821,323.0000334
3000,50,233.0000186,322.0000514
3000,50,230.9999918,326.9999614
3000,55,234.9999826,323.0000334
3000,60,241.0000004,323.0000334
3000,65,244.9999913,322.9999705
3000,70,244.9999913,324.0000154
3000,75,251.000009,324.9999974
3000,80,256.9999639,323.9999525
3000,85,261.9999996,324.0000154
3000,90,264.0000265,322.9999705
3000,95,272.0000083,325.9999794
3000,100,275.9999991,327.0000243
3000,100,302.0000341,328.9999883
3000,150,321.9999885,328.9999883
3000,200,363.000005,338.9999969
3000,250,398.9999858,338.0000149
3000,300,435.9999485,342.0000058
3000,350,475.000001,345.0000146
3000,400,515.0000355,350.9999695
3000,450,563.0000518,356.0000053
3000,500,600.9999965,355.0000233
3000,550,656.9999945,356.0000053
3000,600,709.0000017,356.9999873
3000,650,725.000028,363.000005
3000,700,764.0000177,360.9999781
3000,750,807.9999802,366.0000139
3000,800,859.9999873,360.9999781
3000,850,894.999986,371.9999688
3050,5,186.9999664,252.999973
3050,10,196.0000559,254.9999999
3050,15,202.0000108,328.0000063
3050,20,203.9999748,328.9999883
3050,25,209.9999925,329.9999703
3050,30,216.9999923,328.9999883
3050,35,216.9999923,328.0000063
3050,40,223.00001,328.0000063
3050,45,230.0000098,328.0000063
3050,50,236.0000275,328.9999883
3050,55,236.0000275,328.9999883
3050,60,243.9999464,330.0000331
3050,65,248.9999821,330.0000331
3050,70,248.9999821,331.9999971
3050,75,254.9999999,331.9999971
3050,80,259.9999728,331.9999971
3050,85,265.0000085,330.9999523
3050,90,263.9999636,326.9999614
3050,95,271.0000263,327.0000243
3050,100,274.0000351,328.9999883
3100,5,188.9999933,261.9999996
3100,10,202.0000108,263.9999636
3100,15,206.9999836,334.000024
3100,20,208.0000285,334.9999432
3100,25,216.0000103,335.000006
3100,30,222.9999471,333.9999611
3100,35,220.9999831,331.0000151
3100,40,228.9999649,335.000006
3100,45,234.9999826,335.999988
3100,50,241.0000004,335.999988
3100,55,242.9999644,336.0000509
3100,60,250.9999461,337.999952
3100,65,254.9999999,337.999952
3100,70,253.999955,335.999988
3100,75,261.0000176,336.99997
3100,80,265.9999905,340.0000418
3100,85,269.9999814,338.0000149
3100,90,272.0000083,339.9999789
3100,95,279.99999,340.0000418
3100,100,284.9999629,337.999952
3150,5,195.000011,265.9999905
3150,10,204.9999568,267.0000354
3150,15,209.9999925,341.0000238
3150,20,210.9999745,336.99997
3150,25,219.0000191,341.0000238
3150,30,223.00001,338.0000149
3150,35,221.9999651,338.9999969
3150,40,230.0000098,338.9999969
3150,45,236.9999466,338.0000149
3150,50,244.0000093,341.9999429
3150,55,246.9999553,342.9999878
3150,60,254.9999999,338.9999969
3150,65,259.9999728,343.9999698
3150,70,258.9999908,343.9999698
3150,75,265.0000085,343.0000506
3150,80,271.0000263,346.9999786
3150,85,275.9999991,345.9999966
3150,90,277.9999631,343.9999698
3150,95,284.9999629,347.9999606
3150,100,289.0000166,343.9999698
3200,5,199.9999839,276.9999811
3200,10,207.9999656,275.9999991
3200,15,214.9999654,348.0000235
3200,20,216.0000103,344.9999518
3200,25,223.00001,350.9999695
3200,30,230.0000098,349.9999875
3200,35,230.0000098,349.9999875
3200,40,237.0000095,348.0000235
3200,45,244.9999913,349.0000055
3200,50,250.000027,349.0000055
3200,55,251.999991,349.9999875
3200,60,258.0000088,348.0000235
3200,65,262.9999816,352.0000144
3200,70,262.9999816,352.9999964
3200,75,268.9999994,349.9999875
3200,80,275.9999991,349.0000055
3200,85,280.999972,352.9999964
3200,90,282.0000169,351.9999515
3200,95,289.9999986,352.9999964
3200,100,293.9999895,352.9999964
3250,5,202.0000108,276.9999811
3250,10,212.0000194,281.999954
3250,15,216.9999923,352.9999964
3250,20,220.0000011,353.9999784
3250,25,226.0000189,349.9999875
3250,30,233.0000186,352.0000144
3250,35,234.0000006,355.0000233
3250,40,241.0000004,352.0000144
3250,45,249.000045,352.9999964
3250,50,252.999973,353.9999784
3250,50,251.999991,354.9999604
3250,55,254.9999999,353.9999784
3250,60,262.9999816,354.0000413
3250,65,265.9999905,355.9999424
3250,70,268.0000174,357.9999693
3250,75,273.9999723,356.0000053
3250,80,280.999972,356.9999873
3250,85,286.0000078,356.0000053
3250,90,286.9999898,354.9999604
3250,95,294.9999715,357.9999693
3250,100,300.0000073,355.0000233
3250,100,297.9999804,357.9999693
3250,150,356.9999873,363.000005
3250,200,387.9999951,366.9999959
3250,250,434.9999665,370.0000048
3250,300,482.0000008,371.9999688
3250,350,518.9999635,373.9999956
3250,400,566.9999798,379.0000314
3250,450,614.999996,380.0000134
3250,500,698.000011,383.0000223
3250,550,708.0000197,382.9999594
3250,600,744.9999824,391.999986
3250,650,789.0000078,398.9999858
3250,700,845.9999878,395.9999769
3250,750,894.000004,399.9999678
3250,800,928.0000208,401.9999946
3250,850,976.9999562,400.9999498
3300,5,206.0000016,286.0000078
3300,10,215.0000283,286.9999898
3300,15,220.0000011,359.0000141
3300,20,223.00001,358.9999513
3300,25,230.9999918,359.0000141
3300,30,239.0000364,362.000023
3300,35,237.9999915,361.000041
3300,40,244.9999913,358.9999513
3300,45,252.999973,360.9999781
3300,50,257.9999459,360.9999781
3300,55,259.9999728,360.9999781
3300,60,268.0000174,360.9999781
3300,65,272.0000083,361.9999602
3300,70,272.9999903,361.9999602
3300,75,278.000026,360.9999781
3300,80,286.0000078,363.999987
3300,85,287.9999718,365.0000319
3300,90,289.9999986,366.9999959
3300,95,296.9999984,359.0000141
3300,100,297.9999804,359.0000141
3350,5,205.0000196,289.0000166
3350,10,214.9999654,289.9999986
3350,15,220.0000011,359.9999961
3350,20,221.9999651,359.9999961
3350,25,229.9999469,360.000059
3350,30,235.9999646,359.9999961
3350,35,236.9999466,360.9999781
3350,40,244.0000093,362.000023
3350,45,251.000009,363.999987
3350,50,256.0000448,363.000005
3350,55,258.9999908,363.999987
3350,60,266.9999725,364.999969
3350,65,271.0000263,363.000005
3350,70,270.9999634,365.0000319
3350,75,276.9999811,366.0000139
3350,80,286.0000078,366.0000139
3350,85,291.9999626,365.0000319
3350,90,293.9999895,361.9999602
3350,95,311.9999799,370.9999868
3350,100,307.999989,373.9999956
3400,5,211.0000374,302.0000341
3400,10,220.9999831,303.0000161
3400,15,227.0000009,375.0000405
3400,20,227.9999829,373.9999956
3400,25,235.9999646,373.0000136
3400,30,241.9999824,376.0000225
3400,35,242.9999644,376.0000225
3400,40,251.000009,377.9999865
3400,45,258.9999908,377.9999865
3400,50,263.9999636,377.0000045
3400,55,265.0000085,377.0000045
3400,60,272.9999903,379.0000314
3400,65,277.9999631,378.0000494
3400,70,277.9999631,377.0000045
3400,75,285.0000258,377.9999865
3400,80,290.9999806,379.0000314
